"CellName","PageInstance","AdjustmentValue","Comment","RowKey"
"CRGB01R100C080","GB","450",,
"CRGB01R100C090","GB","414",,
"CRGB01R110C010","GB","916.5",,
"CRGB01R110C020","GB","1141.5",,
"CRGB01R110C040","GB","1606.5",,
"CRGB01R110C050","GB","1831.5",,
"CRGB01R110C055","GB","75",,
"CRGB01R110C060","GB","2056.5",,
"CRGB01R110C070","GB","2281.5",,
"CRGB01R110C075","GB","114",,
"CRGB01R110C080","GB","450",,
"CRGB01R110C090","GB","415.5",,
"CRGB01R120C010","GB","931.5",,
"CRGB01R120C020","GB","1156.5",,
"CRGB01R120C040","GB","1621.5",,
"CRGB01R120C050","GB","1846.5",,
"CRGB01R120C055","GB","75",,
"CRGB01R120C060","GB","2071.5",,
"CRGB01R120C070","GB","2296.5",,
"CRGB01R120C075","GB","115.5",,
"CRGB01R120C080","GB","450",,
"CRGB01R120C090","GB","417",,
"CRGB01R130C010","GB","946.5",,
"CRGB01R130C020","GB","1171.5",,
"CRGB01R130C040","GB","1636.5",,
"CRGB01R130C050","GB","1861.5",,
"CRGB01R130C055","GB","75",,
"CRGB01R130C060","GB","2086.5",,
"CRGB01R130C070","GB","2311.5",,
"CRGB01R130C075","GB","117",,
"CRGB01R130C080","GB","450",,
"CRGB01R130C090","GB","418.5",,
"CRGB01R140C010","GB","961.5",,
"CRGB01R140C020","GB","1186.5",,
"CRGB01R140C040","GB","1651.5",,
"CRGB01R140C050","GB","1876.5",,
"CRGB01R140C055","GB","75",,
"CRGB01R140C060","GB","2101.5",,
"CRGB01R140C070","GB","2326.5",,
"CRGB01R140C075","GB","118.5",,
"CRGB01R140C080","GB","450",,
"CRGB01R140C090","GB","420",,
"CRGB01R150C010","GB","976.5",,
"CRGB01R150C020","GB","1201.5",,
"CRGB01R150C040","GB","1666.5",,
"CRGB01R150C050","GB","1891.5",,
"CRGB01R150C055","GB","75",,
"CRGB01R150C060","GB","2116.5",,
"CRGB01R150C070","GB","2341.5",,
"CRGB01R150C075","GB","120",,
"CRGB01R150C080","GB","450",,
"CRGB01R150C090","GB","421.500375",,
"CRGB01R160C010","GB","991.5",,
"CRGB01R160C020","GB","1216.5",,
"CRGB01R160C040","GB","1681.5",,
"CRGB01R160C050","GB","1906.5",,
"CRGB01R160C055","GB","75",,
"CRGB01R160C060","GB","2131.5",,
"CRGB01R160C070","GB","2356.5",,
"CRGB01R160C075","GB","121.5",,
"CRGB01R160C080","GB","450",,
"CRGB01R160C090","GB","423",,
"CRGB01R170C010","GB","14064",,
"CRGB01R170C020","GB","16672.5",,
"CRGB01R170C040","GB","23647.5",,
"CRGB01R170C050","GB","27022.5",,
"CRGB01R170C055","GB","1125",,
"CRGB01R170C060","GB","30397.5",,
"CRGB01R170C070","GB","33772.5",,
"CRGB01R170C075","GB","1728",,
"CRGB01R170C080","GB","7200",,
"CRGB01R170C090","GB","6036.000375",,
"CRGB01COUNTRY","x28","X28",,
"CRGB01R010C010","x28","150",,
"CRGB01R010C020","x28","405",,
"CRGB01R010C040","x28","0",,
"CRGB01R010C050","x28","0",,
"CRGB01R010C055","x28","225",,
"CRGB01R010C060","x28","0",,
"CRGB01R010C070","x28","0",,
"CRGB01R010C075","x28","0",,
"CRGB01R010C080","x28","0",,
"CRGB01R010C090","x28","0",,
"CRGB01R020C010","x28","165",,
"CRGB01R020C020","x28","420",,
"CRGB01R020C040","x28","0",,
"CRGB01R020C050","x28","0",,
"CRGB01R020C055","x28","0",,
"CRGB01R020C060","x28","0",,
"CRGB01R020C070","x28","0",,
"CRGB01R020C075","x28","0",,
"CRGB01R020C080","x28","0",,
"CRGB01R020C090","x28","0",,
"CRGB01R030C010","x28","180",,
"CRGB01R030C020","x28","0",,
"CRGB01R030C040","x28","0",,
"CRGB01R030C050","x28","0",,
"CRGB01R030C055","x28","0",,
"CRGB01R030C060","x28","0",,
"CRGB01R030C070","x28","0",,
"CRGB01R030C075","x28","0",,
"CRGB01R030C080","x28","0",,
"CRGB01R030C090","x28","0",,
"CRGB01R040C010","x28","195",,
"CRGB01R040C020","x28","0",,
"CRGB01R040C040","x28","0",,
"CRGB01R040C050","x28","0",,
"CRGB01R040C055","x28","0",,
"CRGB01R040C060","x28","0",,
"CRGB01R040C070","x28","0",,
"CRGB01R040C075","x28","0",,
"CRGB01R040C080","x28","0",,
"CRGB01R040C090","x28","0",,
"CRGB01R050C010","x28","210",,
"CRGB01R050C020","x28","0",,
"CRGB01R050C040","x28","0",,
"CRGB01R050C050","x28","0",,
"CRGB01R050C055","x28","0",,
"CRGB01R050C060","x28","0",,
"CRGB01R050C070","x28","0",,
"CRGB01R050C075","x28","0",,
"CRGB01R050C080","x28","0",,
"CRGB01R050C090","x28","0",,
"CRGB01R060C010","x28","240",,
"CRGB01R060C020","x28","0",,
"CRGB01R060C040","x28","0",,
"CRGB01R060C050","x28","0",,
"CRGB01R060C055","x28","0",,
"CRGB01R060C060","x28","0",,
"CRGB01R060C070","x28","0",,
"CRGB01R060C075","x28","0",,
"CRGB01R060C080","x28","0",,
"CRGB01R060C090","x28","0",,
"CRGB01R070C010","x28","255",,
"CRGB01R070C020","x28","0",,
"CRGB01R070C040","x28","0",,
"CRGB01R070C050","x28","0",,
"CRGB01R070C055","x28","0",,
"CRGB01R070C060","x28","0",,
"CRGB01R070C070","x28","0",,
"CRGB01R070C075","x28","0",,
"CRGB01R070C080","x28","0",,
"CRGB01R070C090","x28","0",,
"CRGB01R075C010","x28","0",,
"CRGB01R075C020","x28","0",,
"CRGB01R075C040","x28","0",,
"CRGB01R075C050","x28","0",,
"CRGB01R075C055","x28","0",,
"CRGB01R075C060","x28","0",,
"CRGB01R075C070","x28","0",,
"CRGB01R075C075","x28","0",,
"CRGB01R075C080","x28","0",,
"CRGB01R075C090","x28","0",,
"CRGB01R080C010","x28","270",,
"CRGB01R080C020","x28","0",,
"CRGB01R080C040","x28","0",,
"CRGB01R080C050","x28","0",,
"CRGB01R080C055","x28","0",,
"CRGB01R080C060","x28","0",,
"CRGB01R080C070","x28","0",,
"CRGB01R080C075","x28","0",,
"CRGB01R080C080","x28","0",,
"CRGB01R080C090","x28","0",,
"CRGB01R085C010","x28","0",,
"CRGB01R085C020","x28","0",,
"CRGB01R085C040","x28","0",,
"CRGB01R085C050","x28","0",,
"CRGB01R085C055","x28","0",,
"CRGB01R085C060","x28","0",,
"CRGB01R085C070","x28","0",,
"CRGB01R085C075","x28","0",,
"CRGB01R085C080","x28","0",,
"CRGB01R085C090","x28","0",,
"CRGB01R090C010","x28","285",,
"CRGB01R090C020","x28","0",,
"CRGB01R090C040","x28","0",,
"CRGB01R090C050","x28","0",,
"CRGB01R090C055","x28","0",,
"CRGB01R090C060","x28","0",,
"CRGB01R090C070","x28","0",,
"CRGB01R090C075","x28","0",,
"CRGB01R090C080","x28","0",,
"CRGB01R090C090","x28","0",,
"CRGB01R095C010","x28","0",,
"CRGB01R095C020","x28","0",,
"CRGB01R095C040","x28","0",,
"CRGB01R095C050","x28","0",,
"CRGB01R095C055","x28","0",,
"CRGB01R095C060","x28","0",,
"CRGB01R095C070","x28","0",,
"CRGB01R095C075","x28","0",,
"CRGB01R095C080","x28","0",,
"CRGB01R095C090","x28","0",,
"CRGB01R100C010","x28","300",,
"CRGB01R100C050","x28","0",,
"CRGB01R100C055","x28","0",,
"CRGB01R100C060","x28","0",,
"CRGB01R100C075","x28","0",,
"CRGB01R100C080","x28","0",,
"CRGB01R100C090","x28","0",,
"CRGB01R110C010","x28","315",,
"CRGB01R110C020","x28","0",,
"CRGB01R110C040","x28","0",,
"CRGB01R110C050","x28","0",,
"CRGB01R110C055","x28","0",,
"CRGB01R110C060","x28","0",,
"CRGB01R110C070","x28","0",,
"CRGB01R110C075","x28","0",,
"CRGB01R110C080","x28","0",,
"CRGB01R110C090","x28","0",,
"CRGB01R120C010","x28","330",,
"CRGB01R120C020","x28","0",,
"CRGB01R120C040","x28","0",,
"CRGB01R120C050","x28","0",,
"CRGB01R120C055","x28","0",,
"CRGB01R120C060","x28","0",,
"CRGB01R120C070","x28","0",,
"CRGB01R120C075","x28","0",,
"CRGB01R120C080","x28","0",,
"CRGB01R120C090","x28","0",,
"CRGB01R130C010","x28","345",,
"CRGB01R130C020","x28","0",,
"CRGB01R130C040","x28","0",,
"CRGB01R130C050","x28","0",,
"CRGB01R130C055","x28","0",,
"CRGB01R130C060","x28","0",,
"CRGB01R130C070","x28","0",,
"CRGB01R130C075","x28","0",,
"CRGB01R130C080","x28","0",,
"CRGB01R130C090","x28","0",,
"CRGB01R140C010","x28","360",,
"CRGB01R140C020","x28","0",,
"CRGB01R140C040","x28","0",,
"CRGB01R140C050","x28","0",,
"CRGB01R140C055","x28","0",,
"CRGB01R140C060","x28","0",,
"CRGB01R140C070","x28","0",,
"CRGB01R140C075","x28","0",,
"CRGB01R140C080","x28","0",,
"CRGB01R140C090","x28","0",,
"CRGB01R150C010","x28","375",,
"CRGB01R150C020","x28","0",,
"CRGB01R150C040","x28","0",,
"CRGB01R150C050","x28","0",,
"CRGB01R150C055","x28","0",,
"CRGB01R150C060","x28","0",,
"CRGB01R150C070","x28","0",,
"CRGB01R150C075","x28","0",,
"CRGB01R150C080","x28","0",,
"CRGB01R150C090","x28","0",,
"CRGB01R160C010","x28","390",,
"CRGB01R160C020","x28","0",,
"CRGB01R160C040","x28","0",,
"CRGB01R160C050","x28","0",,
"CRGB01R160C055","x28","0",,
"CRGB01R160C060","x28","0",,
"CRGB01R160C070","x28","0",,
"CRGB01R160C075","x28","0",,
"CRGB01R160C080","x28","0",,
"CRGB01R160C090","x28","0",,
"CRGB01R170C010","x28","4365",,
"CRGB01R170C020","x28","825",,
"CRGB01R170C040","x28","0",,
"CRGB01R170C050","x28","0",,
"CRGB01R170C055","x28","225",,
"CRGB01R170C060","x28","0",,
"CRGB01R170C070","x28","0",,
"CRGB01R170C075","x28","0",,
"CRGB01R170C080","x28","0",,
"CRGB01R170C090","x28","0",,
"CRGB02COUNTRY","x0","X0",,
"CRGB02R010C010","x0","8542.5",,
"CRGB02R010C030","x0","6822",,
"CRGB02R010C040","x0","3729",,
"CRGB02R010C050","x0","4587",,
"CRGB02R010C055","x0","4687.5",,
"CRGB02R010C060","x0","5508",,
"CRGB02R010C070","x0","9037.5",,
"CRGB02R010C080","x0","1.83",,
"CRGB02R010C090","x0","22.83",,
"CRGB02R010C100","x0","43.83",,
"CRGB02R020C010","x0","8572.5",,
"CRGB02R020C030","x0","8844",,
"CRGB02R020C040","x0","9444",,
"CRGB02R020C050","x0","10044",,
"CRGB02R020C055","x0","6105",,
"CRGB02R020C060","x0","10644",,
"CRGB02R020C070","x0","11229",,
"CRGB02R020C080","x0","3.33",,
"CRGB02R020C090","x0","24.33",,
"CRGB02R020C100","x0","45.33",,
"CRGB02R030C010","x0","8602.5",,
"CRGB02R030C030","x0","8889",,
"CRGB02R030C040","x0","9489",,
"CRGB02R030C050","x0","10089",,
"CRGB02R030C055","x0","6135",,
"CRGB02R030C060","x0","10689",,
"CRGB02R030C070","x0","11274",,
"CRGB02R030C080","x0","4.83",,
"CRGB02R030C090","x0","25.83",,
"CRGB02R030C100","x0","46.83",,
"CRGB02R040C010","x0","8632.5",,
"CRGB02R040C030","x0","8934",,
"CRGB02R040C040","x0","9534",,
"CRGB02R040C050","x0","10134",,
"CRGB02R040C055","x0","6165",,
"CRGB02R040C060","x0","10734",,
"CRGB02R040C070","x0","11319",,
"CRGB02R040C080","x0","6.33",,
"CRGB02R040C090","x0","27.33",,
"CRGB02R040C100","x0","48.33",,
"CRGB02R050C010","x0","8662.5",,
"CRGB02R050C030","x0","8979",,
"CRGB02R050C040","x0","9579",,
"CRGB02R050C050","x0","10179",,
"CRGB02R050C055","x0","6195",,
"CRGB02R050C060","x0","10779",,
"CRGB02R050C070","x0","11364",,
"CRGB02R050C080","x0","7.83",,
"CRGB02R050C090","x0","28.83",,
"CRGB02R050C100","x0","49.83",,
"CRGB02R060C010","x0","32992.5",,
"CRGB02R060C030","x0","46185",,
"CRGB02R060C040","x0","49185",,
"CRGB02R060C050","x0","52185",,
"CRGB02R060C055","x0","26035.5",,
"CRGB02R060C060","x0","55110",,
"CRGB02R060C070","x0","58110",,
"CRGB02R060C080","x0","9.33",,
"CRGB02R060C090","x0","30.33",,
"CRGB02R060C100","x0","51.33",,
"CRGB02R070C010","x0","13140",,
"CRGB02R070C030","x0","18303",,
"CRGB02R070C040","x0","19503",,
"CRGB02R070C050","x0","20703",,
"CRGB02R070C055","x0","12570",,
"CRGB02R070C060","x0","21873",,
"CRGB02R070C070","x0","23073",,
"CRGB02R070C080","x0","10.83",,
"CRGB02R070C090","x0","31.83",,
"CRGB02R070C100","x0","52.83",,
"CRGB02R080C010","x0","6562.5",,
"CRGB02R080C030","x0","9129",,
"CRGB02R080C040","x0","9729",,
"CRGB02R080C050","x0","10329",,
"CRGB02R080C055","x0","6270",,
"CRGB02R080C060","x0","10914",,
"CRGB02R080C070","x0","11514",,
"CRGB02R080C080","x0","12.33",,
"CRGB02R080C090","x0","33.33",,
"CRGB02R080C100","x0","54.33",,
"CRGB02R090C010","x0","6577.5",,
"CRGB02R090C030","x0","9174",,
"CRGB02R090C040","x0","9774",,
"CRGB02R090C050","x0","10374",,
"CRGB02R090C055","x0","6300",,
"CRGB02R090C060","x0","10959",,
"CRGB02R090C070","x0","11559",,
"CRGB02R090C080","x0","13.83",,
"CRGB02R090C090","x0","34.83",,
"CRGB02R090C100","x0","55.83",,
"CRGB02R100C010","x0","6592.5",,
"CRGB02R100C030","x0","9219",,
"CRGB02R100C040","x0","9819",,
"CRGB02R100C050","x0","10419",,
"CRGB02R100C055","x0","715.5",,
"CRGB02R100C060","x0","11004",,
"CRGB02R100C070","x0","11604",,
"CRGB02R100C080","x0","15.33",,
"CRGB02R100C090","x0","36.33",,
"CRGB02R100C100","x0","57.33",,
"CRGB02R110C010","x0","13260",,
"CRGB02R110C030","x0","18663",,
"CRGB02R110C040","x0","19863",,
"CRGB02R110C050","x0","21063",,
"CRGB02R110C055","x0","12750",,
"CRGB02R110C060","x0","22233",,
"CRGB02R110C070","x0","23433",,
"CRGB02R110C080","x0","16.83",,
"CRGB02R110C090","x0","37.83",,
"CRGB02R110C100","x0","58.83",,
"CRGB02R120C010","x0","6622.5",,
"CRGB02R120C030","x0","9309",,
"CRGB02R120C040","x0","9909",,
"CRGB02R120C050","x0","10509",,
"CRGB02R120C055","x0","6360",,
"CRGB02R120C060","x0","11094",,
"CRGB02R120C070","x0","11694",,
"CRGB02R120C080","x0","18.33",,
"CRGB02R120C090","x0","39.33",,
"CRGB02R120C100","x0","60.33",,
"CRGB02R130C010","x0","6637.5",,
"CRGB02R130C030","x0","9354",,
"CRGB02R130C040","x0","9954",,
"CRGB02R130C050","x0","10554",,
"CRGB02R130C055","x0","6390",,
"CRGB02R130C060","x0","11139",,
"CRGB02R130C070","x0","11739",,
"CRGB02R130C080","x0","19.83",,
"CRGB02R130C090","x0","40.83",,
"CRGB02R130C100","x0","61.83",,
"CRGB02R140C010","x0","6652.5",,
"CRGB02R140C030","x0","9399",,
"CRGB02R140C040","x0","9999",,
"CRGB02R140C050","x0","10599",,
"CRGB02R140C055","x0","3735",,
"CRGB02R140C060","x0","11184",,
"CRGB02R140C070","x0","11784",,
"CRGB02R140C080","x0","21.33",,
"CRGB02R140C090","x0","42.33",,
"CRGB02R140C100","x0","63.33",,
"CRGB02R150C010","x0","65362.5",,
"CRGB02R150C030","x0","80139",,
"CRGB02R150C040","x0","81846",,
"CRGB02R150C050","x0","87504",,
"CRGB02R150C055","x0","46698",,
"CRGB02R150C060","x0","93135",,
"CRGB02R150C070","x0","101434.5",,
"CRGB02R150C080","x0","33.3",,
"CRGB02R150C090","x0","34.8",,
"CRGB02R150C100","x0","49.95",,
"CRGB02COUNTRY","AF","AF",,
"CRGB02R010C010","AF","2115",,
"CRGB02R010C030","AF","222",,
"CRGB02R010C040","AF","223.5",,
"CRGB02R010C050","AF","225",,
"CRGB02R010C055","AF","2295",,
"CRGB02R010C060","AF","226.5",,
"CRGB02R010C070","AF","228",,
"CRGB02R010C080","AF","12.96",,
"CRGB02R010C090","AF","3.45",,
"CRGB02R010C100","AF","41.73",,
"CRGB02R020C010","AF","2130",,
"CRGB02R020C030","AF","2685",,
"CRGB02R020C040","AF","2895",,
"CRGB02R020C050","AF","3105",,
"CRGB02R020C055","AF","4830",,
"CRGB02R020C060","AF","3315",,
"CRGB02R020C070","AF","3510",,
"CRGB02R020C080","AF","3.06",,
"CRGB02R020C090","AF","9.48",,
"CRGB02R020C100","AF","41.87",,
"CRGB02R030C010","AF","2145",,
"CRGB02R030C030","AF","2700",,
"CRGB02R030C040","AF","2910",,
"CRGB02R030C050","AF","3120",,
"CRGB02R030C055","AF","4860",,
"CRGB02R030C060","AF","3330",,
"CRGB02R030C070","AF","3525",,
"CRGB02R030C080","AF","2.42",,
"CRGB02R030C090","AF","30.75",,
"CRGB02R030C100","AF","42.02",,
"CRGB02R040C010","AF","2160",,
"CRGB02R040C030","AF","2715",,
"CRGB02R040C040","AF","2925",,
"CRGB02R040C050","AF","3135",,
"CRGB02R040C055","AF","4890",,
"CRGB02R040C060","AF","3345",,
"CRGB02R040C070","AF","3540",,
"CRGB02R040C080","AF","14.48",,
"CRGB02R040C090","AF","1.88",,
"CRGB02R040C100","AF","42.17",,
"CRGB02R050C010","AF","2175",,
"CRGB02R050C030","AF","2730",,
"CRGB02R050C040","AF","2940",,
"CRGB02R050C050","AF","3150",,
"CRGB02R050C055","AF","4920",,
"CRGB02R050C060","AF","3360",,
"CRGB02R050C070","AF","3555",,
"CRGB02R050C080","AF","18.75",,
"CRGB02R050C090","AF","5.49",,
"CRGB02R050C100","AF","42.33",,
"CRGB02R060C010","AF","150",,
"CRGB02R060C030","AF","14130",,
"CRGB02R060C040","AF","15180",,
"CRGB02R060C050","AF","16230",,
"CRGB02R060C055","AF","20449.5",,
"CRGB02R060C060","AF","17205",,
"CRGB02R060C070","AF","18255",,
"CRGB02R060C080","AF","0.35",,
"CRGB02R060C090","AF","37.8",,
"CRGB02R060C100","AF","42.62",,
"CRGB02R070C010","AF","60",,
"CRGB02R070C030","AF","5595",,
"CRGB02R070C040","AF","6015",,
"CRGB02R070C050","AF","6435",,
"CRGB02R070C055","AF","10020",,
"CRGB02R070C060","AF","6825",,
"CRGB02R070C070","AF","7245",,
"CRGB02R070C080","AF","9.38",,
"CRGB02R070C090","AF","34.8",,
"CRGB02R070C100","AF","42.77",,
"CRGB02R080C010","AF","30",,
"CRGB02R080C030","AF","2790",,
"CRGB02R080C040","AF","3000",,
"CRGB02R080C050","AF","3210",,
"CRGB02R080C055","AF","4995",,
"CRGB02R080C060","AF","3405",,
"CRGB02R080C070","AF","3615",,
"CRGB02R080C080","AF","53.4",,
"CRGB02R080C090","AF","4.8",,
"CRGB02R080C100","AF","42.92",,
"CRGB02R090C010","AF","30",,
"CRGB02R090C030","AF","2805",,
"CRGB02R090C040","AF","3015",,
"CRGB02R090C050","AF","3225",,
"CRGB02R090C055","AF","5025",,
"CRGB02R090C060","AF","3420",,
"CRGB02R090C070","AF","3630",,
"CRGB02R090C080","AF","2.54",,
"CRGB02R090C090","AF","11.84",,
"CRGB02R090C100","AF","43.07",,
"CRGB02R100C010","AF","30",,
"CRGB02R100C030","AF","2820",,
"CRGB02R100C040","AF","3030",,
"CRGB02R100C050","AF","3240",,
"CRGB02R100C055","AF","229.5",,
"CRGB02R100C060","AF","3435",,
"CRGB02R100C070","AF","3645",,
"CRGB02R100C080","AF","5.48",,
"CRGB02R100C090","AF","8.52",,
"CRGB02R100C100","AF","43.23",,
"CRGB02R110C010","AF","60",,
"CRGB02R110C030","AF","5715",,
"CRGB02R110C040","AF","6135",,
"CRGB02R110C050","AF","6555",,
"CRGB02R110C055","AF","10200",,
"CRGB02R110C060","AF","6945",,
"CRGB02R110C070","AF","7365",,
"CRGB02R110C080","AF","3.54",,
"CRGB02R110C090","AF","4.89",,
"CRGB02R110C100","AF","43.38",,
"CRGB02R120C010","AF","30",,
"CRGB02R120C030","AF","2850",,
"CRGB02R120C040","AF","3060",,
"CRGB02R120C050","AF","3270",,
"CRGB02R120C055","AF","5085",,
"CRGB02R120C060","AF","3465",,
"CRGB02R120C070","AF","3675",,
"CRGB02R120C080","AF","0.35",,
"CRGB02R120C090","AF","18.15",,
"CRGB02R120C100","AF","43.67",,
"CRGB02R130C010","AF","30",,
"CRGB02R130C030","AF","2865",,
"CRGB02R130C040","AF","3075",,
"CRGB02R130C050","AF","3285",,
"CRGB02R130C055","AF","5115",,
"CRGB02R130C060","AF","3480",,
"CRGB02R130C070","AF","3690",,
"CRGB02R130C080","AF","5.34",,
"CRGB02R130C090","AF","18",,
"CRGB02R130C100","AF","43.7",,
"CRGB02R140C010","AF","30",,
"CRGB02R140C030","AF","2880",,
"CRGB02R140C040","AF","3090",,
"CRGB02R140C050","AF","3300",,
"CRGB02R140C055","AF","2460",,
"CRGB02R140C060","AF","3495",,
"CRGB02R140C070","AF","3705",,
"CRGB02R140C080","AF","5.48",,
"CRGB02R140C090","AF","7.5",,
"CRGB02R140C100","AF","43.83",,
"CRGB02R150C010","AF","6570",,
"CRGB02R150C030","AF","22617",,
"CRGB02R150C040","AF","24298.5",,
"CRGB02R150C050","AF","25980",,
"CRGB02R150C055","AF","34894.5",,
"CRGB02R150C060","AF","27571.5",,
"CRGB02R150C070","AF","29223",,
"CRGB02R150C080","AF","18.9",,
"CRGB02R150C090","AF","84.3",,
"CRGB02R150C100","AF","43.97",,
"CRGB02COUNTRY","CN","CHINA",,
"CRGB02R010C010","CN","2677.5",,
"CRGB02R010C030","CN","3328.5",,
"CRGB02R010C040","CN","232.5",,
"CRGB02R010C050","CN","234",,
"CRGB02R010C055","CN","2317.5",,
"CRGB02R010C060","CN","235.5",,
"CRGB02R010C070","CN","237",,
"CRGB02R010C080","CN","4.88",,
"CRGB02R010C090","CN","8.52",,
"CRGB02R010C100","CN","41.72",,
"CRGB02R020C010","CN","2692.5",,
"CRGB02R020C030","CN","3112.5",,
"CRGB02R020C040","CN","3307.5",,
"CRGB02R020C050","CN","3502.5",,
"CRGB02R020C055","CN","1200",,
"CRGB02R020C060","CN","3697.5",,
"CRGB02R020C070","CN","3892.5",,
"CRGB02R020C080","CN","54.38",,
"CRGB02R020C090","CN","1.8",,
"CRGB02R020C100","CN","45.23",,
"CRGB02R030C010","CN","2707.5",,
"CRGB02R030C030","CN","3127.5",,
"CRGB02R030C040","CN","3322.5",,
"CRGB02R030C050","CN","3517.5",,
"CRGB02R030C055","CN","1200",,
"CRGB02R030C060","CN","3712.5",,
"CRGB02R030C070","CN","3907.5",,
"CRGB02R030C080","CN","4.88",,
"CRGB02R030C090","CN","78",,
"CRGB02R030C100","CN","45.38",,
"CRGB02R040C010","CN","2722.5",,
"CRGB02R040C030","CN","3142.5",,
"CRGB02R040C040","CN","3337.5",,
"CRGB02R040C050","CN","3532.5",,
"CRGB02R040C055","CN","1200",,
"CRGB02R040C060","CN","3727.5",,
"CRGB02R040C070","CN","3922.5",,
"CRGB02R040C080","CN","15.36",,
"CRGB02R040C090","CN","39",,
"CRGB02R040C100","CN","45.53",,
"CRGB02R050C010","CN","2737.5",,
"CRGB02R050C030","CN","3157.5",,
"CRGB02R050C040","CN","3352.5",,
"CRGB02R050C050","CN","3547.5",,
"CRGB02R050C055","CN","1200",,
"CRGB02R050C060","CN","3742.5",,
"CRGB02R050C070","CN","3937.5",,
"CRGB02R050C080","CN","16.8",,
"CRGB02R050C090","CN","2.03",,
"CRGB02R050C100","CN","45.68",,
"CRGB02R060C010","CN","14092.5",,
"CRGB02R060C030","CN","16192.5",,
"CRGB02R060C040","CN","17167.5",,
"CRGB02R060C050","CN","18142.5",,
"CRGB02R060C055","CN","5038.5",,
"CRGB02R060C060","CN","19117.5",,
"CRGB02R060C070","CN","20092.5",,
"CRGB02R060C080","CN","0.33",,
"CRGB02R060C090","CN","18.81",,
"CRGB02R060C100","CN","45.83",,
"CRGB02R070C010","CN","5580",,
"CRGB02R070C030","CN","6420",,
"CRGB02R070C040","CN","6810",,
"CRGB02R070C050","CN","7200",,
"CRGB02R070C055","CN","2400",,
"CRGB02R070C060","CN","7590",,
"CRGB02R070C070","CN","7980",,
"CRGB02R070C080","CN","5.33",,
"CRGB02R070C090","CN","69.3",,
"CRGB02R070C100","CN","45.98",,
"CRGB02R080C010","CN","2782.5",,
"CRGB02R080C030","CN","3202.5",,
"CRGB02R080C040","CN","3397.5",,
"CRGB02R080C050","CN","3592.5",,
"CRGB02R080C055","CN","1200",,
"CRGB02R080C060","CN","3787.5",,
"CRGB02R080C070","CN","3982.5",,
"CRGB02R080C080","CN","6.17",,
"CRGB02R080C090","CN","12.62",,
"CRGB02R080C100","CN","46.13",,
"CRGB02R090C010","CN","2797.5",,
"CRGB02R090C030","CN","3217.5",,
"CRGB02R090C040","CN","3412.5",,
"CRGB02R090C050","CN","3607.5",,
"CRGB02R090C055","CN","1200",,
"CRGB02R090C060","CN","3802.5",,
"CRGB02R090C070","CN","3997.5",,
"CRGB02R090C080","CN","8.49",,
"CRGB02R090C090","CN","54.3",,
"CRGB02R090C100","CN","46.28",,
"CRGB02R100C010","CN","2812.5",,
"CRGB02R100C030","CN","3232.5",,
"CRGB02R100C040","CN","3427.5",,
"CRGB02R100C050","CN","3622.5",,
"CRGB02R100C055","CN","238.5",,
"CRGB02R100C060","CN","3817.5",,
"CRGB02R100C070","CN","4012.5",,
"CRGB02R100C080","CN","5.48",,
"CRGB02R100C090","CN","30.45",,
"CRGB02R100C100","CN","46.43",,
"CRGB02R110C010","CN","5700",,
"CRGB02R110C030","CN","6540",,
"CRGB02R110C040","CN","6930",,
"CRGB02R110C050","CN","7320",,
"CRGB02R110C055","CN","2400",,
"CRGB02R110C060","CN","7710",,
"CRGB02R110C070","CN","8100",,
"CRGB02R110C080","CN","3.54",,
"CRGB02R110C090","CN","18.84",,
"CRGB02R110C100","CN","46.58",,
"CRGB02R120C010","CN","2842.5",,
"CRGB02R120C030","CN","3262.5",,
"CRGB02R120C040","CN","3457.5",,
"CRGB02R120C050","CN","3652.5",,
"CRGB02R120C055","CN","1200",,
"CRGB02R120C060","CN","3847.5",,
"CRGB02R120C070","CN","4042.5",,
"CRGB02R120C080","CN","0.35",,
"CRGB02R120C090","CN","4.83",,
"CRGB02R120C100","CN","46.73",,
"CRGB02R130C010","CN","2857.5",,
"CRGB02R130C030","CN","3277.5",,
"CRGB02R130C040","CN","3472.5",,
"CRGB02R130C050","CN","3667.5",,
"CRGB02R130C055","CN","1200",,
"CRGB02R130C060","CN","3862.5",,
"CRGB02R130C070","CN","4057.5",,
"CRGB02R130C080","CN","5.34",,
"CRGB02R130C090","CN","15.35",,
"CRGB02R130C100","CN","46.88",,
"CRGB02R140C010","CN","2872.5",,
"CRGB02R140C030","CN","3292.5",,
"CRGB02R140C040","CN","3487.5",,
"CRGB02R140C050","CN","3682.5",,
"CRGB02R140C055","CN","1200",,
"CRGB02R140C060","CN","3877.5",,
"CRGB02R140C070","CN","4072.5",,
"CRGB02R140C080","CN","5.48",,
"CRGB02R140C090","CN","18.23",,
"CRGB02R140C100","CN","47.03",,
"CRGB02R150C010","CN","25042.5",,
"CRGB02R150C030","CN","29053.5",,
"CRGB02R150C040","CN","27517.5",,
"CRGB02R150C050","CN","29079",,
"CRGB02R150C055","CN","10956",,
"CRGB02R150C060","CN","30640.5",,
"CRGB02R150C070","CN","32202",,
"CRGB02R150C080","CN","22.95",,
"CRGB02R150C090","CN","21.45",,
"CRGB02R150C100","CN","47.18",,
"CRGB02COUNTRY","GB","UNITED KINGDOM",,
