"Condition:"
"STBFIELD","STBFORM","STBGROUP","STBIMPDATE","STBIMPINDEX","STBITEM","STBMAPID","STBPAGE","STBSTATUS","S_Amount"
"S_Amount","S","0015","2016-11-23 12:24:06.703","822","SP10C9A","966","","A","103900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.677","571","SP10C9A","966","","A","887700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.68","601","SP10C9A","966","","A","784700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.687","663","SP10C9A","966","","A","7895200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.687","638","SP10C9A","966","","A","767700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","823","SP10C9A","966","","A","103800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1319","SP10C9A","966","","A","67000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","824","SP10C9A","966","","A","103700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","825","SP10C9A","966","","A","103600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","827","SP10C9A","966","","A","103400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","826","SP10C9A","966","","A","103500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","937","SP10C9C","966","","A","93300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","944","SP10C9C","966","","A","92600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","939","SP10C9C","966","","A","93100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","940","SP10C9C","966","","A","93000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","941","SP10C9C","966","","A","92900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","943","SP10C9C","966","","A","92700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","938","SP10C9C","966","","A","93200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","942","SP10C9C","966","","A","92800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","945","SP10C9C","966","","A","92500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1332","SP10C9C","966","","A","65700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","955","SP10C9C","966","","A","91500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","957","SP10C9C","966","","A","91300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","959","SP10C9C","966","","A","91100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","961","SP10C9C","966","","A","90900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","963","SP10C9C","966","","A","90700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1334","SP10C9C","966","","A","65500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1022","SP10C9C","966","","A","84800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1026","SP10C9C","966","","A","84400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1341","SP10C9C","966","","A","64800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1020","SP10C9C","966","","A","85000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1024","SP10C9C","966","","A","84600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","956","SP10C9C","966","","A","91400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1019","SP10C9C","966","","A","85100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","958","SP10C9C","966","","A","91200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","960","SP10C9C","966","","A","91000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1021","SP10C9C","966","","A","84900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","962","SP10C9C","966","","A","90800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1025","SP10C9C","966","","A","84500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1023","SP10C9C","966","","A","84700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1431","SP10C9C","966","","A","90800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","946","SP10C9C","966","","A","92400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1027","SP10C9C","966","","A","84300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1037","SP10C9C","966","","A","83300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1082","SP10C9C","966","","A","78800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1091","SP10C9C","966","","A","77900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1100","SP10C9C","966","","A","77000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1109","SP10C9C","966","","A","76100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1118","SP10C9C","966","","A","75200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1127","SP10C9C","966","","A","74300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1107","SP10C9C","966","","A","76300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1116","SP10C9C","966","","A","75400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1125","SP10C9C","966","","A","74500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.747","1134","SP10C9C","966","","A","73600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","953","SP10C9C","966","","A","91700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","949","SP10C9C","966","","A","92100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1030","SP10C9C","966","","A","84000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1085","SP10C9C","966","","A","78500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1094","SP10C9C","966","","A","77600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1103","SP10C9C","966","","A","76700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1112","SP10C9C","966","","A","75800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1121","SP10C9C","966","","A","74900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1130","SP10C9C","966","","A","74000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","952","SP10C9C","966","","A","91800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1033","SP10C9C","966","","A","83700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1088","SP10C9C","966","","A","78200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1097","SP10C9C","966","","A","77300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1106","SP10C9C","966","","A","76400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1115","SP10C9C","966","","A","75500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1124","SP10C9C","966","","A","74600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.747","1133","SP10C9C","966","","A","73700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1089","SP10C9C","966","","A","78100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1034","SP10C9C","966","","A","83600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","950","SP10C9C","966","","A","92000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1031","SP10C9C","966","","A","83900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1086","SP10C9C","966","","A","78400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1095","SP10C9C","966","","A","77500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1104","SP10C9C","966","","A","76600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1113","SP10C9C","966","","A","75700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1122","SP10C9C","966","","A","74800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.747","1131","SP10C9C","966","","A","73900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","947","SP10C9C","966","","A","92300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1028","SP10C9C","966","","A","84200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1083","SP10C9C","966","","A","78700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1092","SP10C9C","966","","A","77800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1101","SP10C9C","966","","A","76900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1110","SP10C9C","966","","A","76000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1119","SP10C9C","966","","A","75100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1128","SP10C9C","966","","A","74200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1098","SP10C9C","966","","A","77200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","948","SP10C9C","966","","A","92200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1084","SP10C9C","966","","A","78600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1093","SP10C9C","966","","A","77700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1102","SP10C9C","966","","A","76800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1111","SP10C9C","966","","A","75900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1120","SP10C9C","966","","A","75000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1129","SP10C9C","966","","A","74100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1029","SP10C9C","966","","A","84100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1035","SP10C9C","966","","A","83500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1342","SP10C9C","966","","A","64700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","951","SP10C9C","966","","A","91900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.727","954","SP10C9C","966","","A","91600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1032","SP10C9C","966","","A","83800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1087","SP10C9C","966","","A","78300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1090","SP10C9C","966","","A","78000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1096","SP10C9C","966","","A","77400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.74","1099","SP10C9C","966","","A","77100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1105","SP10C9C","966","","A","76500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1108","SP10C9C","966","","A","76200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1114","SP10C9C","966","","A","75600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1117","SP10C9C","966","","A","75300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1123","SP10C9C","966","","A","74700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.743","1126","SP10C9C","966","","A","74400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.747","1132","SP10C9C","966","","A","73800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.747","1135","SP10C9C","966","","A","73500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1333","SP10C9C","966","","A","65600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1348","SP10C9C","966","","A","64100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1349","SP10C9C","966","","A","64000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1350","SP10C9C","966","","A","63900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1351","SP10C9C","966","","A","63800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1352","SP10C9C","966","","A","63700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1353","SP10C9C","966","","A","63600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","734","SP10C9C","966","","A","113300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.73","975","SP10C9C","966","","A","89500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1426","SP10C9C","966","","A","88900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1427","SP10C9C","966","","A","88900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1428","SP10C9C","966","","A","88900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.73","981","SP10C9C","966","","A","88900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1040","SP10C9C","966","","A","83000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1336","SP10C9C","966","","A","65300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1429","SP10C9C","966","","A","88900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.79","1430","SP10C9C","966","","A","88900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","730","SP10C9C","966","","A","114300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","728","SP10C9C","966","","A","114500.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","729","SP10C9C","966","","A","114400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","721","SP10C9C","966","","A","115300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1457","SP10C9C","966","","A","115300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1458","SP10C9C","966","","A","116200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1459","SP10C9C","966","","A","117100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1460","SP10C9C","966","","A","118000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1461","SP10C9C","966","","A","118900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1462","SP10C9C","966","","A","119800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1039","SP10C9C","966","","A","83100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","732","SP10C9C","966","","A","114100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","731","SP10C9C","966","","A","114200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.73","977","SP10C9C","966","","A","89300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","714","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","719","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","723","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","725","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","733","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.787","1385","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.787","1387","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.73","990","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","999","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1008","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1042","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1337","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1338","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.78","1339","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.73","990","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.73","986","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.73","995","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1004","SP10C9C","966","","A","456000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.73","984","SP10C9C","966","","A","88600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.73","993","SP10C9C","966","","A","87700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1002","SP10C9C","966","","A","86800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","717","SP10C9C","966","","A","115800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.787","1386","SP10C9C","966","","A","115800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.787","1388","SP10C9C","966","","A","115800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1010","SP10C9C","966","","A","86000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","716","SP10C9C","966","","A","115900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","735","SP10C9C","966","","A","113200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","739","SP10C9C","966","","A","112800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1011","SP10C9C","966","","A","85900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.787","1389","SP10C9C","966","","A","11543200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.787","1390","SP10C9C","966","","A","115432800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1012","SP10C9C","966","","A","85800.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1013","SP10C9C","966","","A","85700.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1014","SP10C9C","966","","A","85600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1016","SP10C9C","966","","A","85400.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.733","1017","SP10C9C","966","","A","85300.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1044","SP10C9C","966","","A","82600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1340","SP10C9C","966","","A","64900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.783","1343","SP10C9C","966","","A","64600.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.737","1041","SP10C9C","966","","A","82900.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","722","SP10C9C","966","","A","115200.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.693","736","SP10C9C","966","","A","113100.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","831","SP10C9A","966","","A","103000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.803","1463","SP10C9A","966","","A","103000.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1154","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1155","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","828","SP10C9A","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","829","SP10C9A","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","830","SP10C9A","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","831","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.703","832","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1156","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1157","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1158","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1159","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1160","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1161","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1162","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1163","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1164","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1165","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1166","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1167","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1168","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1169","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1170","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.763","1171","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1172","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1173","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1174","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1175","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1176","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1177","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1178","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1179","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1180","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1181","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1182","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1183","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1184","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1185","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1186","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1187","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1188","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1189","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1190","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1191","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1192","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1193","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1194","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1195","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1196","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1197","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1198","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1199","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1200","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1201","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1202","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1203","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1204","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1205","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1206","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1207","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1208","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1209","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1210","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1211","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1212","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.767","1213","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1214","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1215","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1216","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1217","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1218","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1219","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1220","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1221","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1222","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1223","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1224","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1225","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1226","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1227","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1228","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1229","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1230","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1231","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1232","SP10C9C","966","","A","0.0000000000"
"S_Amount","S","0015","2016-11-23 12:24:06.77","1233","SP10C9C","966","","A","0.0000000000"
